,X,rt,stimulus,key_press,ListLength,Trial_index,Phase,correct,ExperimentalPhase,Block,word1,word2,save,date,subject_id,trial_type,trial_index,time_elapsed,internal_node_id,response,cue,target,SequenceLength,sequence,letterSeen,queriedPosition,Stimulus_type,TrialType,timeMs,timeMin,score,correct_01,validTrials,validID,W2VWordPairsSim,SimBins,Error_type,W2VReponseCueSim,W2VReponseTargetSim,averageSimToCue,averageSimToTarget
3285,48399,1938.89999997616,<h1>mirror</h1><br><br><br> Please press space as soon as you recall the target.,32,26,4,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1005,2213000,0.0-1005.0,eraser,mirror,eraser,,,,9,,,,,,1,True,True,0.240063744300811,2,Correct,999.0,999.0,0.20729242533283837,0.04167402089516086
3286,48401,3910.0,<h1>shirt</h1><br><br><br> Please press space as soon as you recall the target.,32,26,5,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1009,2221341,0.0-1009.0,jersey,shirt,jersey,,,,12,,,,,,1,False,True,0.649010826232407,4,Correct,999.0,999.0,0.2212773016234623,0.13123332000546944
3287,48403,4390.90000003576,<h1>mast</h1><br><br><br> Please press space as soon as you recall the target.,32,26,6,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1013,2230300,0.0-1013.0,frame,mast,frame,,,,4,,,,,,1,True,True,0.455237418240569,3,Correct,999.0,999.0,0.18523451943705715,0.21315148241668308
3288,48405,6026.39999997616,<h1>coffee</h1><br><br><br> Please press space as soon as you recall the target.,32,26,7,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1017,2240336,0.0-1017.0,teabag,coffee,teabag,,,,7,,,,,,1,True,True,0.806588166583034,5,Correct,999.0,999.0,0.2140572846788192,0.1701085032651883
3289,48407,2987.19999998808,<h1>blower</h1><br><br><br> Please press space as soon as you recall the target.,32,26,8,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1021,2248858,0.0-1021.0,faucet,blower,faucet,,,,8,,,,,,1,False,True,0.127666791564387,1,Correct,999.0,999.0,0.16441580609752635,0.1713484415387161
3290,48409,2450.19999998808,<h1>lion</h1><br><br><br> Please press space as soon as you recall the target.,32,26,9,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1025,2257294,0.0-1025.0,fossil,lion,fossil,,,,2,,,,,,1,True,True,0.196524623623291,1,Correct,999.0,999.0,0.125745443604607,0.09459969752389819
3291,48411,2311.90000003576,<h1>sauce</h1><br><br><br> Please press space as soon as you recall the target.,32,26,10,CuePresentation,True,True,4,,,True,11_8_2023_9_32_50,mgdysvnseoa1opy,html-keyboard-response,1029,2263459,0.0-1029.0,fondue,sauce,fondue,,,,5,,,,,,1,True,True,0.600478527185145,4,Correct,999.0,999.0,0.23727012551701365,0.2075774100994651
3292,48480,827.20000000298,<h1>mirror</h1><br><br><br> Please press space as soon as you recall the target.,32,2,1,CuePresentation,True,True,1,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,105,177250,0.0-105.0,eraser,mirror,eraser,,,,2,,,,,,1,True,True,0.240063744300811,2,Correct,999.0,999.0,0.16238281433135754,-0.022836208599461054
3293,48482,692.20000000298,<h1>cello</h1><br><br><br> Please press space as soon as you recall the target.,32,2,2,CuePresentation,True,True,1,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,109,181682,0.0-109.0,violin,cello,violin,,,,1,,,,,,1,False,True,0.808485246694099,5,Correct,999.0,999.0,0.3325304247245835,0.006153127007343946
3294,48640,9379.5,<h1>frame</h1><br><br><br> Please press space as soon as you recall the target.,32,32,1,CuePresentation,False,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,457,802795,0.0-457.0,0,frame,mast,,,,19,,,,,,0,False,True,0.455237418240569,3,Omission,999.0,999.0,0.21999929022650028,0.16671807019481974
3295,48642,2214.0,<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.,32,32,2,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,461,808100,0.0-461.0,ankle,dagger,ankle,,,,13,,,,,,1,False,True,0.180840465787966,1,Correct,999.0,999.0,0.21975413349702597,0.16319210571527012
3296,48644,2461.59999999404,<h1>juice</h1><br><br><br> Please press space as soon as you recall the target.,32,32,3,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,465,814060,0.0-465.0,soda,juice,soda,,,,4,,,,,,1,True,True,0.636879768274072,4,Correct,999.0,999.0,0.21754477079715293,0.13370208724382968
3297,48646,1675.5,<h1>sink</h1><br><br><br> Please press space as soon as you recall the target.,32,32,4,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,469,819018,0.0-469.0,drain,sink,drain,,,,14,,,,,,1,False,True,0.631240283731934,4,Correct,999.0,999.0,0.21079258074426868,0.20770994302991783
3298,48648,1357.09999999404,<h1>block</h1><br><br><br> Please press space as soon as you recall the target.,32,32,5,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,473,823914,0.0-473.0,kayak,block,kayak,,,,5,,,,,,1,True,True,0.234036216185256,2,Correct,999.0,999.0,0.15993554619214814,0.22581180826116462
3299,48650,2172.80000000447,<h1>wrist</h1><br><br><br> Please press space as soon as you recall the target.,32,32,6,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,477,829852,0.0-477.0,knee,wrist,knee,,,,3,,,,,,1,False,True,0.669356171840164,4,Correct,999.0,999.0,0.21570825679600042,0.15050514883676314
3300,48652,1339.69999999553,<h1>cereal</h1><br><br><br> Please press space as soon as you recall the target.,32,32,7,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,481,834587,0.0-481.0,cookie,cereal,cookie,,,,9,,,,,,1,True,True,0.432807624318706,3,Correct,999.0,999.0,0.1969733121306979,0.1763681740249792
3301,48654,2300.30000000447,<h1>cocoon</h1><br><br><br> Please press space as soon as you recall the target.,32,32,8,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,485,840787,0.0-485.0,yogurt,cocoon,yogurt,,,,32,,,,,,1,False,True,0.135617011678999,1,Correct,999.0,999.0,0.23422678843925782,0.17704724855537307
3302,48656,2650.90000000596,<h1>fossil</h1><br><br><br> Please press space as soon as you recall the target.,32,32,9,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,489,847499,0.0-489.0,lion,fossil,lion,,,,2,,,,,,1,True,True,0.196524623623291,1,Correct,999.0,999.0,0.1002132687163384,0.1488688229514708
3303,48658,2093.59999999404,<h1>prune</h1><br><br><br> Please press space as soon as you recall the target.,32,32,10,CuePresentation,True,True,2,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,493,853083,0.0-493.0,thorn,prune,thorn,,,,7,,,,,,1,True,True,0.999999978936332,5,Correct,999.0,999.0,0.26317036499590296,0.2512860163839606
3304,48756,1329.60000000149,<h1>berry</h1><br><br><br> Please press space as soon as you recall the target.,32,12,1,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,681,1179624,0.0-681.0,pear,berry,pear,,,,5,,,,,,1,True,True,0.83115578987111,5,Correct,999.0,999.0,0.3166832814927091,0.2784044909096128
3305,48758,922.79999999702,<h1>potato</h1><br><br><br> Please press space as soon as you recall the target.,32,12,2,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,685,1184024,0.0-685.0,chips,potato,chips,,,,12,,,,,,1,False,True,0.603917424192587,4,Correct,999.0,999.0,0.2854673062154921,0.26450708535351025
3306,48760,995.5,<h1>file</h1><br><br><br> Please press space as soon as you recall the target.,32,12,3,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,689,1188672,0.0-689.0,folder,file,folder,,,,11,,,,,,1,False,True,0.761074923120327,4,Correct,999.0,999.0,0.09954992892131986,0.15022982395945417
3307,48762,900.5,<h1>teabag</h1><br><br><br> Please press space as soon as you recall the target.,32,12,4,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,693,1193544,0.0-693.0,coffee,teabag,coffee,,,,3,,,,,,1,False,True,0.806588166583034,5,Correct,999.0,999.0,0.2316342540185579,0.25989757358449794
3308,48764,1588.5,<h1>turtle</h1><br><br><br> Please press space as soon as you recall the target.,32,12,5,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,697,1198802,0.0-697.0,parrot,turtle,parrot,,,,9,,,,,,1,True,True,0.65206421477411,4,Correct,999.0,999.0,0.19950594715630918,0.20114257821485887
3309,48766,1700.19999999553,<h1>stove</h1><br><br><br> Please press space as soon as you recall the target.,32,12,6,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,701,1204081,0.0-701.0,teepee,stove,teepee,,,,7,,,,,,1,True,True,0.441684669598265,3,Correct,999.0,999.0,0.2485889061836339,0.22754302449346683
3310,48768,1075.89999999851,<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.,32,12,7,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,705,1208762,0.0-705.0,rifle,fudge,rifle,,,,4,,,,,,1,True,True,0.0253189744766434,1,Correct,999.0,999.0,0.25155176770294846,0.13856438397205845
3311,48770,1379.90000000596,<h1>money</h1><br><br><br> Please press space as soon as you recall the target.,32,12,8,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,709,1213634,0.0-709.0,wand,money,wand,,,,2,,,,,,1,True,True,0.215125963179727,2,Correct,999.0,999.0,0.14507382031181085,0.16283035750551358
3312,48772,1099.10000000149,<h1>badger</h1><br><br><br> Please press space as soon as you recall the target.,32,12,9,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,713,1217889,0.0-713.0,acorn,badger,acorn,,,,1,,,,,,1,False,True,0.168680108473489,1,Correct,999.0,999.0,0.11784085897875393,0.30481688705902404
3313,48774,1533.10000000149,<h1>camper</h1><br><br><br> Please press space as soon as you recall the target.,32,12,10,CuePresentation,True,True,3,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,717,1222850,0.0-717.0,closet,camper,closet,,,,6,,,,,,1,False,True,0.336314072358579,2,Correct,999.0,999.0,0.22757293582699323,0.21374574702756305
3314,48902,1388.0,<h1>taco</h1><br><br><br> Please press space as soon as you recall the target.,32,22,1,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,985,1694652,0.0-985.0,blimp,taco,blimp,,,,4,,,,,,1,True,True,0.108886892854862,1,Correct,999.0,999.0,0.1860762961804365,0.16564957557989055
3315,48904,977.29999999702,<h1>dough</h1><br><br><br> Please press space as soon as you recall the target.,32,22,2,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,989,1700242,0.0-989.0,tomato,dough,tomato,,,,5,,,,,,1,True,True,0.445283558369461,3,Correct,999.0,999.0,0.2665565721335443,0.22546331193911
3316,48906,1293.39999999851,<h1>torso</h1><br><br><br> Please press space as soon as you recall the target.,32,22,3,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,993,1705027,0.0-993.0,medal,torso,medal,,,,1,,,,,,1,False,True,0.0172931447275061,1,Correct,999.0,999.0,0.2003358052153144,0.025356413159937852
3317,48908,1076.0,<h1>noose</h1><br><br><br> Please press space as soon as you recall the target.,32,22,4,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,997,1709794,0.0-997.0,ramp,noose,ramp,,,,7,,,,,,1,True,True,0.322929995896929,2,Correct,999.0,999.0,0.25700329178136466,0.09592293442561378
3318,48910,962.69999999553,<h1>vacuum</h1><br><br><br> Please press space as soon as you recall the target.,32,22,5,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1001,1714130,0.0-1001.0,filter,vacuum,filter,,,,9,,,,,,1,True,True,0.614644204708111,4,Correct,999.0,999.0,0.1919903232013139,0.17174823080457985
3319,48912,2292.79999999702,<h1>riser</h1><br><br><br> Please press space as soon as you recall the target.,32,22,6,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1005,1719762,0.0-1005.0,daisy,riser,daisy,,,,18,,,,,,1,False,True,0.210706341768224,2,Correct,999.0,999.0,0.06712994487396003,0.25615929055821196
3320,48914,917.10000000149,<h1>moth</h1><br><br><br> Please press space as soon as you recall the target.,32,22,7,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1009,1724250,0.0-1009.0,fungus,moth,fungus,,,,21,,,,,,1,False,True,0.421186232744235,3,Correct,999.0,999.0,0.15431773744120644,0.1638463118203458
3321,48916,851.70000000298,<h1>blazer</h1><br><br><br> Please press space as soon as you recall the target.,32,22,8,CuePresentation,False,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1013,1728944,0.0-1013.0,jakcet,blazer,jacket,,,,2,,,,,,0,True,True,1.00000002728999,5,Misspelled Intrusion,999.0,999.0,0.30231962864154516,0.28570819057848695
3322,48918,1644.0,<h1>raft</h1><br><br><br> Please press space as soon as you recall the target.,32,22,9,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1017,1734002,0.0-1017.0,shorts,raft,shorts,,,,19,,,,,,1,False,True,0.213414433174442,2,Correct,999.0,999.0,0.17494898783960233,0.21876878047515314
3323,48920,821.10000000149,<h1>crumb</h1><br><br><br> Please press space as soon as you recall the target.,32,22,10,CuePresentation,True,True,4,,,True,27_8_2023_8_42_50,mjn2x8qlgmaub1d,html-keyboard-response,1021,1738321,0.0-1021.0,muffin,crumb,muffin,,,,22,,,,,,1,False,True,0.999999975253751,5,Correct,999.0,999.0,0.21668377581673928,0.19803339011585808
3324,49025,2989.0,<h1>dress</h1><br><br><br> Please press space as soon as you recall the target.,32,14,1,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,201,688695,0.0-201.0,radio,dress,radio,,,,2,,,,,,1,True,True,0.003992160614718,1,Correct,999.0,999.0,0.1583807880059163,0.009728131532706404
3325,49027,5478.0,<h1>possum</h1><br><br><br> Please press space as soon as you recall the target.,32,14,2,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,205,697511,0.0-205.0,slime,possum,slime,,,,6,,,,,,1,False,True,0.299240600347622,2,Correct,999.0,999.0,0.22190890311802977,0.2769738982472615
3326,49029,1587.0,<h1>juice</h1><br><br><br> Please press space as soon as you recall the target.,32,14,3,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,209,705815,0.0-209.0,soda,juice,soda,,,,8,,,,,,1,False,True,0.636879768274072,4,Correct,999.0,999.0,0.21970178982118224,0.15743242588225803
3327,49031,3389.0,<h1>sand</h1><br><br><br> Please press space as soon as you recall the target.,32,14,4,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,213,712655,0.0-213.0,puddle,sand,puddle,,,,7,,,,,,1,True,True,0.676405431577326,4,Correct,999.0,999.0,0.23403714477856244,0.1888543579274392
3328,49033,8861.0,<h1>suit</h1><br><br><br> Please press space as soon as you recall the target.,32,14,5,CuePresentation,False,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,217,725415,0.0-217.0,0,suit,sheet,,,,14,,,,,,0,False,True,0.153411380957624,1,Omission,999.0,999.0,0.12673351995259835,0.17250428088642053
3329,49035,3988.0,<h1>prune</h1><br><br><br> Please press space as soon as you recall the target.,32,14,6,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,221,733191,0.0-221.0,thorn,prune,thorn,,,,5,,,,,,1,True,True,0.999999978936332,5,Correct,999.0,999.0,0.23989865776368516,0.2106639915647372
3330,49037,1276.0,<h1>cobra</h1><br><br><br> Please press space as soon as you recall the target.,32,14,7,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,225,737983,0.0-225.0,coyote,cobra,coyote,,,,4,,,,,,1,True,True,0.579578025639824,3,Correct,999.0,999.0,0.22505731628524953,0.10247761857342887
3331,49039,1925.0,<h1>tank</h1><br><br><br> Please press space as soon as you recall the target.,32,14,8,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,229,743767,0.0-229.0,bumper,tank,bumper,,,,9,,,,,,1,True,True,0.337314081016891,2,Correct,999.0,999.0,0.17040191158052614,0.1425039546772407
3332,49041,1333.0,<h1>tongs</h1><br><br><br> Please press space as soon as you recall the target.,32,14,9,CuePresentation,True,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,233,748359,0.0-233.0,skewer,tongs,skewer,,,,10,,,,,,1,False,True,0.999999996637915,5,Correct,999.0,999.0,0.25921344799803225,0.23072165766572908
3333,49043,4500.0,<h1>train</h1><br><br><br> Please press space as soon as you recall the target.,32,14,10,CuePresentation,False,True,1,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,237,756751,0.0-237.0,0,train,branch,,,,3,,,,,,0,False,True,0.401947106568526,3,Omission,999.0,999.0,0.09237318351267965,0.10900313252336304
3334,49117,4802.0,<h1>bonnet</h1><br><br><br> Please press space as soon as you recall the target.,32,4,1,CuePresentation,False,True,2,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,361,969087,0.0-361.0,0,bonnet,scoop,,,,1,,,,,,0,False,True,0.295501525339056,2,Omission,999.0,999.0,0.25250969119753497,0.1679503601205783
3335,49119,1059.0,<h1>orchid</h1><br><br><br> Please press space as soon as you recall the target.,32,4,2,CuePresentation,True,True,2,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,365,972735,0.0-365.0,flower,orchid,flower,,,,2,,,,,,1,True,True,1.0000000758957,5,Correct,999.0,999.0,0.36473626793308933,0.25885896660598834
3336,49121,699.0,<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.,32,4,3,CuePresentation,True,True,2,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,369,976887,0.0-369.0,grass,bear,grass,,,,3,,,,,,1,False,True,0.150062414002164,1,Correct,999.0,999.0,0.1240028236303894,0.3215026418384072
3337,49123,6859.0,<h1>wire</h1><br><br><br> Please press space as soon as you recall the target.,32,4,4,CuePresentation,False,True,2,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,373,987143,0.0-373.0,0,wire,tape,,,,4,,,,,,0,True,True,0.501096990479819,3,Omission,999.0,999.0,0.2720734324933988,0.13487501600470034
3338,49263,5387.0,<h1>yacht</h1><br><br><br> Please press space as soon as you recall the target.,32,26,1,CuePresentation,True,True,3,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,673,1554526,0.0-673.0,ship,yacht,ship,,,,2,,,,,,1,True,True,0.573249475065072,3,Correct,999.0,999.0,0.045209320288594285,0.10091058900125188
3339,49265,9028.0,<h1>blouse</h1><br><br><br> Please press space as soon as you recall the target.,32,26,2,CuePresentation,False,True,3,,,True,8_8_2023_8_43_38,mpn1sk8j46klp6x,html-keyboard-response,677,1567046,0.0-677.0,dress,blouse,skirt,,,,9,,,,,,0,True,True,0.999999967678032,5,Intrusion,0.7286582505542845,0.7286582505542845,0.2717219660600253,0.2571564060276652
