"X","rt","stimulus","key_press","ListLength","Trial_index","Phase","correct","ExperimentalPhase","Block","word1","word2","save","date","subject_id","trial_type","trial_index","time_elapsed","internal_node_id","response","cue","target","SequenceLength","sequence","letterSeen","queriedPosition","Stimulus_type","TrialType","timeMs","timeMin","score","correct_01","validTrials","validID","W2VWordPairsSim","SimBins","Error_type"
46349,11643.9000000022,"<h1>tulip</h1><br><br><br> Please press space as soon as you recall the target.",32,18,1,"CuePresentation",FALSE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1001,2695973,"0.0-1001.0","0","tulip","bonsai",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","True",0.549562972213874,3,"Omission"
46351,2064.69999999925,"<h1>vacuum</h1><br><br><br> Please press space as soon as you recall the target.",32,18,2,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1005,2702917,"0.0-1005.0","filter","vacuum","filter",NA,NA,NA,18,NA,NA,NA,NA,NA,1,"False","True",0.614644204708111,4,"Correct"
46353,3877.39999999851,"<h1>tape</h1><br><br><br> Please press space as soon as you recall the target.",32,18,3,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1009,2713813,"0.0-1009.0","wire","tape","wire",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.501096990479819,3,"Correct"
46355,2325.39999999851,"<h1>violin</h1><br><br><br> Please press space as soon as you recall the target.",32,18,4,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1013,2723157,"0.0-1013.0","cello","violin","cello",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.808485246694099,5,"Correct"
46357,17920,"<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.",32,18,5,"CuePresentation",FALSE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1017,2748094,"0.0-1017.0","0","fudge","rifle",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","True",0.0253189744766434,1,"Omission"
46359,2580.19999999925,"<h1>ship</h1><br><br><br> Please press space as soon as you recall the target.",32,18,6,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1021,2755013,"0.0-1021.0","yacht","ship","yacht",NA,NA,NA,14,NA,NA,NA,NA,NA,1,"False","True",0.573249475065072,3,"Correct"
46361,7351.69999999925,"<h1>knife</h1><br><br><br> Please press space as soon as you recall the target.",32,18,7,"CuePresentation",FALSE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1025,2769382,"0.0-1025.0","0","knife","sheath",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","True",0.735375776651981,4,"Omission"
46363,3728.5,"<h1>barrel</h1><br><br><br> Please press space as soon as you recall the target.",32,18,8,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1029,2780126,"0.0-1029.0","crane","barrel","crane",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.375189052412563,2,"Correct"
46365,6743.09999999776,"<h1>bear</h1><br><br><br> Please press space as soon as you recall the target.",32,18,9,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1033,2793885,"0.0-1033.0","grass","bear","grass",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.150062414002164,1,"Correct"
46367,19556.3000000007,"<h1>folder</h1><br><br><br> Please press space as soon as you recall the target.",32,18,10,"CuePresentation",TRUE,"True",4,"","","True","8_8_2023_13_51_44","m0ghnpnb93h5xe1","html-keyboard-response",1037,2820461,"0.0-1037.0","file","folder","file",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.761074923120327,4,"Correct"
46508,620.40000000596,"<h1>stove</h1><br><br><br> Please press space as soon as you recall the target.",32,26,1,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",297,535866,"0.0-297.0","teepee","stove","teepee",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.441684669598265,3,"Correct"
46510,573.200000017881,"<h1>chili</h1><br><br><br> Please press space as soon as you recall the target.",32,26,2,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",301,539890,"0.0-301.0","clove","chili","clove",NA,NA,NA,20,NA,NA,NA,NA,NA,1,"False","True",0.713132070649667,4,"Correct"
46512,562.40000000596,"<h1>crutch</h1><br><br><br> Please press space as soon as you recall the target.",32,26,3,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",305,543658,"0.0-305.0","camel","crutch","camel",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.366853562408624,2,"Correct"
46514,2124.59999999404,"<h1>makeup</h1><br><br><br> Please press space as soon as you recall the target.",32,26,4,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",309,549682,"0.0-309.0","paint","makeup","paint",NA,NA,NA,21,NA,NA,NA,NA,NA,1,"False","True",0.505935810169567,3,"Correct"
46516,660.40000000596,"<h1>pipe</h1><br><br><br> Please press space as soon as you recall the target.",32,26,5,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",313,554034,"0.0-313.0","paper","pipe","paper",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.258097566940599,2,"Correct"
46518,562.700000017881,"<h1>ruby</h1><br><br><br> Please press space as soon as you recall the target.",32,26,6,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",317,557737,"0.0-317.0","jewel","ruby","jewel",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.648686774326804,4,"Correct"
46520,612.800000011921,"<h1>closet</h1><br><br><br> Please press space as soon as you recall the target.",32,26,7,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",321,561882,"0.0-321.0","camper","closet","camper",NA,NA,NA,8,NA,NA,NA,NA,NA,1,"False","True",0.336314072358579,2,"Correct"
46522,794.40000000596,"<h1>violin</h1><br><br><br> Please press space as soon as you recall the target.",32,26,8,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",325,566258,"0.0-325.0","cello","violin","cello",NA,NA,NA,16,NA,NA,NA,NA,NA,1,"False","True",0.808485246694099,5,"Correct"
46524,627.200000017881,"<h1>panda</h1><br><br><br> Please press space as soon as you recall the target.",32,26,9,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",329,570009,"0.0-329.0","tiger","panda","tiger",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",1.0000000621733,5,"Correct"
46526,709.59999999404,"<h1>cannon</h1><br><br><br> Please press space as soon as you recall the target.",32,26,10,"CuePresentation",TRUE,"True",1,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",333,574299,"0.0-333.0","garlic","cannon","garlic",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.114988934111725,1,"Correct"
46600,617.299999982119,"<h1>banner</h1><br><br><br> Please press space as soon as you recall the target.",32,4,1,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",457,788514,"0.0-457.0","flag","banner","flag",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.616673037290324,4,"Correct"
46602,515.09999999404,"<h1>skirt</h1><br><br><br> Please press space as soon as you recall the target.",32,4,2,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",461,792290,"0.0-461.0","blouse","skirt","blouse",NA,NA,NA,3,NA,NA,NA,NA,NA,1,"False","True",0.999999967678032,5,"Correct"
46604,653.59999999404,"<h1>shorts</h1><br><br><br> Please press space as soon as you recall the target.",32,4,3,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",465,796467,"0.0-465.0","raft","shorts","raft",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.213414433174442,2,"Correct"
46606,596.5,"<h1>tulip</h1><br><br><br> Please press space as soon as you recall the target.",32,4,4,"CuePresentation",TRUE,"True",2,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",469,800210,"0.0-469.0","bonsai","tulip","bonsai",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.549562972213874,3,"Correct"
46740,681,"<h1>sheath</h1><br><br><br> Please press space as soon as you recall the target.",32,24,1,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",753,1304266,"0.0-753.0","knife","sheath","knife",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.735375776651981,4,"Correct"
46742,595.199999988079,"<h1>floss</h1><br><br><br> Please press space as soon as you recall the target.",32,24,2,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",757,1308258,"0.0-757.0","powder","floss","powder",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.48735431534364,3,"Correct"
46744,636.09999999404,"<h1>pasta</h1><br><br><br> Please press space as soon as you recall the target.",32,24,3,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",761,1312361,"0.0-761.0","quiche","pasta","quiche",NA,NA,NA,16,NA,NA,NA,NA,NA,1,"False","True",1.00000006075905,5,"Correct"
46746,587.799999982119,"<h1>walnut</h1><br><br><br> Please press space as soon as you recall the target.",32,24,4,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",765,1316602,"0.0-765.0","earwig","walnut","earwig",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.242173377562161,2,"Correct"
46748,608.5,"<h1>cookie</h1><br><br><br> Please press space as soon as you recall the target.",32,24,5,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",769,1320745,"0.0-769.0","cereal","cookie","cereal",NA,NA,NA,23,NA,NA,NA,NA,NA,1,"False","True",0.432807624318706,3,"Correct"
46750,892.40000000596,"<h1>ankle</h1><br><br><br> Please press space as soon as you recall the target.",32,24,6,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",773,1325281,"0.0-773.0","dagger","ankle","dagger",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",0.180840465787966,1,"Correct"
46752,725.799999982119,"<h1>amber</h1><br><br><br> Please press space as soon as you recall the target.",32,24,7,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",777,1329370,"0.0-777.0","orange","amber","orange",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.999999963859867,5,"Correct"
46754,618.59999999404,"<h1>root</h1><br><br><br> Please press space as soon as you recall the target.",32,24,8,"CuePresentation",FALSE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",781,1333249,"0.0-781.0","turnip","root","squash",NA,NA,NA,7,NA,NA,NA,NA,NA,0,"True","True",0.246029577781375,2,"Intrusion"
46756,731.299999982119,"<h1>thorn</h1><br><br><br> Please press space as soon as you recall the target.",32,24,9,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",785,1337617,"0.0-785.0","prune","thorn","prune",NA,NA,NA,21,NA,NA,NA,NA,NA,1,"False","True",0.999999978936332,5,"Correct"
46758,684.40000000596,"<h1>stump</h1><br><br><br> Please press space as soon as you recall the target.",32,24,10,"CuePresentation",TRUE,"True",3,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",789,1341698,"0.0-789.0","stem","stump","stem",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.402091789020628,3,"Correct"
46862,639.899999976158,"<h1>koala</h1><br><br><br> Please press space as soon as you recall the target.",32,14,1,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",993,1708481,"0.0-993.0","snake","koala","snake",NA,NA,NA,13,NA,NA,NA,NA,NA,1,"False","True",0.674045570966141,4,"Correct"
46864,931.800000011921,"<h1>ship</h1><br><br><br> Please press space as soon as you recall the target.",32,14,2,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",997,1712642,"0.0-997.0","yacht","ship","yacht",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","True",0.573249475065072,3,"Correct"
46866,954.300000011921,"<h1>fudge</h1><br><br><br> Please press space as soon as you recall the target.",32,14,3,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1001,1716849,"0.0-1001.0","rifle","fudge","rifle",NA,NA,NA,11,NA,NA,NA,NA,NA,1,"False","True",0.0253189744766434,1,"Correct"
46868,1122.80000001192,"<h1>wand</h1><br><br><br> Please press space as soon as you recall the target.",32,14,4,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1005,1721010,"0.0-1005.0","money","wand","money",NA,NA,NA,4,NA,NA,NA,NA,NA,1,"True","True",0.215125963179727,2,"Correct"
46870,994,"<h1>racket</h1><br><br><br> Please press space as soon as you recall the target.",32,14,5,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1009,1725033,"0.0-1009.0","hinge","racket","hinge",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","True",0.649333502230905,4,"Correct"
46872,691.59999999404,"<h1>turtle</h1><br><br><br> Please press space as soon as you recall the target.",32,14,6,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1013,1728554,"0.0-1013.0","parrot","turtle","parrot",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","True",0.65206421477411,4,"Correct"
46874,830.59999999404,"<h1>faucet</h1><br><br><br> Please press space as soon as you recall the target.",32,14,7,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1017,1732565,"0.0-1017.0","blower","faucet","blower",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","True",0.127666791564387,1,"Correct"
46876,662.200000017881,"<h1>scone</h1><br><br><br> Please press space as soon as you recall the target.",32,14,8,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1021,1736603,"0.0-1021.0","cake","scone","cake",NA,NA,NA,2,NA,NA,NA,NA,NA,1,"True","True",1.00000003206391,5,"Correct"
46878,2074.40000000596,"<h1>thumb</h1><br><br><br> Please press space as soon as you recall the target.",32,14,9,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1025,1741409,"0.0-1025.0","anklet","thumb","anklet",NA,NA,NA,6,NA,NA,NA,NA,NA,1,"False","True",0.47748479244258,3,"Correct"
46880,626.199999988079,"<h1>cloak</h1><br><br><br> Please press space as soon as you recall the target.",32,14,10,"CuePresentation",TRUE,"True",4,"","","True","7_8_2023_9_46_44","m0zgwqp7os593h1","html-keyboard-response",1029,1745433,"0.0-1029.0","chalk","cloak","chalk",NA,NA,NA,1,NA,NA,NA,NA,NA,1,"False","True",0.143585884717132,1,"Correct"
46979,20474.6999999881,"<h1>cigar</h1><br><br><br> Please press space as soon as you recall the target.",32,12,1,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",185,707411,"0.0-185.0","drink","cigar","flask",NA,NA,NA,6,NA,NA,NA,NA,NA,0,"False","False",0.485236393705821,3,"Intrusion"
46981,3719.80000001192,"<h1>muffin</h1><br><br><br> Please press space as soon as you recall the target.",32,12,2,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",189,718155,"0.0-189.0","crumb","muffin","crumb",NA,NA,NA,9,NA,NA,NA,NA,NA,1,"True","False",0.999999975253751,5,"Correct"
46983,3975.90000000596,"<h1>walrus</h1><br><br><br> Please press space as soon as you recall the target.",32,12,3,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",193,729150,"0.0-193.0","arrow","walrus","arrow",NA,NA,NA,7,NA,NA,NA,NA,NA,1,"True","False",0.213526926688011,2,"Correct"
46985,8344.30000001192,"<h1>knob</h1><br><br><br> Please press space as soon as you recall the target.",32,12,4,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",197,744519,"0.0-197.0","button","knob","button",NA,NA,NA,10,NA,NA,NA,NA,NA,1,"False","False",0.874543616124306,5,"Correct"
46987,13839.599999994,"<h1>fish</h1><br><br><br> Please press space as soon as you recall the target.",32,12,5,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",201,765382,"0.0-201.0","0","fish","squid",NA,NA,NA,3,NA,NA,NA,NA,NA,0,"False","False",0.752440606490791,4,"Omission"
46989,15403.5,"<h1>dagger</h1><br><br><br> Please press space as soon as you recall the target.",32,12,6,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",205,787813,"0.0-205.0","0","dagger","ankle",NA,NA,NA,2,NA,NA,NA,NA,NA,0,"True","False",0.180840465787966,1,"Omission"
46991,21072.3999999762,"<h1>bird</h1><br><br><br> Please press space as soon as you recall the target.",32,12,7,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",209,815901,"0.0-209.0","0","bird","crow",NA,NA,NA,1,NA,NA,NA,NA,NA,0,"False","False",0.999999881451747,5,"Omission"
46993,6610.80000001192,"<h1>kiwi</h1><br><br><br> Please press space as soon as you recall the target.",32,12,8,"CuePresentation",TRUE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",213,829534,"0.0-213.0","apple","kiwi","apple",NA,NA,NA,5,NA,NA,NA,NA,NA,1,"True","False",0.630507650883796,4,"Correct"
46995,32526.5,"<h1>cactus</h1><br><br><br> Please press space as soon as you recall the target.",32,12,9,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",217,869083,"0.0-217.0","0","cactus","moose",NA,NA,NA,12,NA,NA,NA,NA,NA,0,"False","False",0.346216021008962,2,"Omission"
46997,6065.59999999404,"<h1>frame</h1><br><br><br> Please press space as soon as you recall the target.",32,12,10,"CuePresentation",FALSE,"True",1,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",221,882174,"0.0-221.0","note","frame","mast",NA,NA,NA,4,NA,NA,NA,NA,NA,0,"True","False",0.455237418240569,3,"Intrusion"
47125,9599.5,"<h1>blimp</h1><br><br><br> Please press space as soon as you recall the target.",32,22,1,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",489,1599562,"0.0-489.0","0","blimp","taco",NA,NA,NA,6,NA,NA,NA,NA,NA,0,"False","False",0.108886892854862,1,"Omission"
47127,13337.3000000119,"<h1>poppy</h1><br><br><br> Please press space as soon as you recall the target.",32,22,2,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",493,1619920,"0.0-493.0","plant","poppy","crayon",NA,NA,NA,9,NA,NA,NA,NA,NA,0,"True","False",0.237959707772953,2,"Intrusion"
47129,7038.80000001192,"<h1>record</h1><br><br><br> Please press space as soon as you recall the target.",32,22,3,"CuePresentation",FALSE,"True",2,"","","True","11_8_2023_7_51_0","m1bpecuztar68c9","html-keyboard-response",497,1633987,"0.0-497.0","0","record","kite",NA,NA,NA,5,NA,NA,NA,NA,NA,0,"True","False",0.150266880798289,1,"Omission"
